R,W,Tr,Frac_b,V,A,C,t
1.0417365005039019,1.1206224695703226,0.6370545631524639,0.18628912467887174,-70.67143083068711,13.050918928498982,1.7168466407192056,43
1.0417370775514359,1.120612962206254,0.6370466965618534,0.18628977832158228,-70.6714768148184,13.050780488563644,1.7168314630522927,44
1.0417376259474047,1.120603926901847,0.6370391975217512,0.1862904175916745,-70.67151841932747,13.050649577549919,1.7168171147531983,45
1.041738147276188,1.120595337553051,0.6370320463927723,0.18629104266766558,-70.67155592261003,13.050525768190743,1.7168035482672759,46
1.041738643030612,1.1205871695642449,0.6370252246367336,0.1862916537513171,-70.67158958630598,13.050408658012202,1.716790718828343,47
1.0417391146173998,1.1205793997584381,0.6370187147534314,0.18629225106379374,-70.67161965631072,13.05029786786715,1.7167785842916312,48
1.041739563362286,1.1205720062929894,0.6370125002211081,0.18629283484226636,-70.67164636372404,13.050193040557398,1.7167671049770086,49
1.0417399905148186,1.1205649685804924,0.6370065654403955,0.18629340533691124,-70.67166992574079,13.050093839538977,1.7167562435218267,50
1.0417403972528685,1.1205582672144987,0.6370008956815271,0.18629396280826307,-70.67169054648696,13.049999947705341,1.7167459647427756,51
1.0417407846868614,1.120551883899771,0.6369954770346302,0.18629450752488272,-70.67170841780444,13.049911066243704,1.7167362355061768,52
1.041741153863754,1.1205458013867786,0.6369902963629104,0.186295039761307,-70.67172371998795,13.049826913559993,1.7167270246061852,53
